uid,hotspot_0,hotspot_1,hotspot_2
50474,26,-1,-1
50477,26,-1,-1
50502,26,-1,-1
50511,26,21,16
50514,26,-1,-1
50534,26,-1,-1
50535,26,-1,-1
50536,26,-1,-1
50554,26,-1,-1
50555,26,-1,-1
50557,26,-1,-1
50570,26,-1,-1
50584,26,-1,-1
50594,26,-1,-1
50597,26,-1,-1
50604,26,14,-1
50611,26,-1,-1
50614,26,-1,-1
50624,26,13,4
50633,26,-1,-1
50637,26,-1,-1
50649,26,-1,-1
50657,26,-1,-1
50687,10,26,15
50714,26,-1,-1
50724,26,13,-1
50739,26,23,-1
50759,26,-1,-1
50761,26,-1,-1
50764,26,23,-1
50774,26,-1,-1
50786,26,-1,-1
50794,26,4,-1
50796,26,-1,-1
50798,26,-1,-1
50813,26,-1,-1
50838,26,-1,-1
50842,26,-1,-1
50844,26,-1,-1
50853,26,-1,-1
50855,26,-1,-1
50860,26,-1,-1
50869,26,-1,-1
50877,26,-1,-1
50879,26,-1,-1
50886,26,-1,-1
50892,26,-1,-1
50896,26,-1,-1
50910,26,-1,-1
50914,26,-1,-1
50916,26,-1,-1
50923,26,-1,-1
50924,26,-1,-1
50925,26,-1,-1
50938,26,-1,-1
50958,26,-1,-1
50962,26,-1,-1
50974,26,-1,-1
50987,26,-1,-1
51022,26,-1,-1
51070,26,-1,-1
51073,26,-1,-1
51097,26,16,-1
51100,26,-1,-1
51110,26,-1,-1
51111,26,-1,-1
51136,26,-1,-1
51141,26,-1,-1
51146,26,-1,-1
51149,26,-1,-1
51166,26,-1,-1
51179,26,-1,-1
51184,26,-1,-1
51189,26,-1,-1
51207,26,-1,-1
51208,26,-1,-1
51228,26,-1,-1
51230,26,-1,-1
51246,26,-1,-1
51260,26,-1,-1
51262,26,-1,-1
51272,26,23,-1
51280,26,-1,-1
51281,26,-1,-1
51298,26,-1,-1
51303,26,-1,-1
51307,26,23,-1
51311,26,-1,-1
51314,26,-1,-1
51316,26,-1,-1
51328,26,-1,-1
51329,26,-1,-1
51340,26,-1,-1
51347,26,-1,-1
51371,26,-1,-1
51379,26,-1,-1
51390,26,-1,-1
51395,26,-1,-1
51397,26,-1,-1
51399,26,-1,-1
51402,26,-1,-1
51420,26,23,13
51424,26,-1,-1
51426,26,-1,-1
51427,26,20,-1
51429,26,-1,-1
51484,26,-1,-1
51485,26,-1,-1
51490,26,-1,-1
51502,26,-1,-1
51532,26,-1,-1
51542,26,-1,-1
51559,26,-1,-1
51566,26,-1,-1
51588,26,-1,-1
51602,26,-1,-1
51608,26,-1,-1
51609,26,-1,-1
51634,26,-1,-1
51637,26,-1,-1
51651,26,4,13
51676,26,-1,-1
51690,26,-1,-1
51696,26,-1,-1
51703,26,-1,-1
51705,26,-1,-1
51713,26,-1,-1
51732,26,-1,-1
51736,26,-1,-1
51773,26,-1,-1
51789,26,-1,-1
51798,26,-1,-1
51809,26,-1,-1
51824,26,-1,-1
51829,26,-1,-1
51835,26,-1,-1
51843,26,-1,-1
51845,26,-1,-1
51855,26,-1,-1
51862,26,-1,-1
51868,26,-1,-1
51869,26,13,12
51891,26,-1,-1
51893,26,-1,-1
51901,26,-1,-1
51913,26,-1,-1
51915,26,-1,-1
51916,26,-1,-1
51933,26,-1,-1
51945,26,-1,-1
51952,26,-1,-1
51954,26,-1,-1
51957,26,-1,-1
51965,26,-1,-1
51967,26,-1,-1
51969,26,-1,-1
51971,26,-1,-1
51977,26,-1,-1
51981,26,-1,-1
51988,26,-1,-1
51995,26,-1,-1
51999,26,-1,-1
52011,26,-1,-1
52017,26,-1,-1
52020,26,-1,-1
52045,26,-1,-1
52052,26,-1,-1
52053,26,-1,-1
52063,26,-1,-1
52073,26,4,-1
52074,26,-1,-1
52075,26,-1,-1
52076,26,-1,-1
52079,26,-1,-1
52084,26,16,-1
52098,26,-1,-1
52106,26,-1,-1
52108,26,-1,-1
52113,26,-1,-1
52138,26,-1,-1
52147,26,-1,-1
52151,26,-1,-1
52152,26,-1,-1
52166,26,-1,-1
52178,26,-1,-1
52202,26,-1,-1
52207,26,-1,-1
52217,26,-1,-1
52219,26,-1,-1
52225,26,-1,-1
52246,26,-1,-1
52251,26,-1,-1
52256,26,-1,-1
52270,26,-1,-1
52273,26,-1,-1
52296,26,-1,-1
52319,26,-1,-1
52324,26,-1,-1
52328,26,23,17
52332,26,-1,-1
52338,26,-1,-1
52370,26,-1,-1
52372,26,-1,-1
52375,26,-1,-1
52377,26,-1,-1
52391,26,-1,-1
52393,26,-1,-1
52399,26,-1,-1
52424,26,-1,-1
52425,26,-1,-1
52439,26,-1,-1
52448,26,-1,-1
52458,26,-1,-1
52467,26,-1,-1
52470,26,-1,-1
52473,26,-1,-1
52476,26,-1,-1
52497,26,16,-1
52499,26,-1,-1
52502,26,-1,-1
52515,26,-1,-1
52517,26,-1,-1
52518,26,23,-1
52521,26,-1,-1
52523,26,16,-1
52525,26,-1,-1
52554,26,-1,-1
52598,26,-1,-1
52612,26,-1,-1
52621,26,-1,-1
52626,26,-1,-1
52633,26,-1,-1
52635,26,-1,-1
52642,26,-1,-1
52643,26,-1,-1
52646,26,-1,-1
52648,26,-1,-1
52654,26,-1,-1
52672,26,-1,-1
52700,26,-1,-1
52701,26,-1,-1
52717,26,-1,-1
52720,26,-1,-1
52721,26,-1,-1
52722,26,23,-1
52724,26,-1,-1
52727,26,-1,-1
52734,26,-1,-1
52743,26,-1,-1
52745,26,-1,-1
52750,26,-1,-1
52752,26,-1,-1
52771,26,13,-1
52776,26,23,-1
52808,26,-1,-1
52816,26,-1,-1
52818,26,-1,-1
52822,26,13,7
52832,26,-1,-1
52846,26,-1,-1
52847,26,-1,-1
52860,26,-1,-1
52861,26,-1,-1
52871,26,-1,-1
52878,26,-1,-1
52879,26,-1,-1
52890,26,-1,-1
52896,26,-1,-1
52912,26,-1,-1
52914,26,-1,-1
52923,26,-1,-1
52929,26,23,-1
52930,26,-1,-1
52931,26,-1,-1
52948,26,-1,-1
52961,26,-1,-1
52995,26,-1,-1
52999,26,-1,-1
53010,26,-1,-1
53021,26,-1,-1
53027,26,-1,-1
53055,26,-1,-1
53060,26,-1,-1
53071,26,-1,-1
53086,26,-1,-1
53090,26,-1,-1
53093,26,-1,-1
53129,26,-1,-1
53149,26,-1,-1
53152,26,-1,-1
53154,26,-1,-1
53197,26,-1,-1
53199,26,-1,-1
53216,26,-1,-1
53234,26,-1,-1
53243,26,-1,-1
53246,26,-1,-1
53254,26,-1,-1
53260,26,-1,-1
53281,26,-1,-1
53282,26,-1,-1
53284,26,-1,-1
53298,26,-1,-1
53301,26,-1,-1
53305,26,-1,-1
53321,26,-1,-1
53337,26,-1,-1
53338,26,-1,-1
53339,26,-1,-1
53350,26,-1,-1
53356,26,-1,-1
53361,26,-1,-1
53394,26,-1,-1
53412,26,-1,-1
53432,26,-1,-1
53433,26,-1,-1
53434,26,-1,-1
53440,26,-1,-1
53466,26,-1,-1
53477,26,-1,-1
53479,26,-1,-1
53490,26,13,-1
53495,26,-1,-1
53510,26,-1,-1
53511,26,-1,-1
53513,26,-1,-1
53536,26,-1,-1
53537,26,-1,-1
53541,26,-1,-1
53579,26,-1,-1
53585,26,-1,-1
53590,26,-1,-1
53600,26,-1,-1
53601,26,4,-1
53621,26,-1,-1
53624,26,-1,-1
53625,26,-1,-1
53626,26,-1,-1
53629,26,-1,-1
53637,26,-1,-1
53645,26,-1,-1
53655,26,-1,-1
53666,26,-1,-1
53669,26,-1,-1
53698,26,-1,-1
53722,26,13,-1
53734,26,-1,-1
53737,26,-1,-1
53752,26,-1,-1
53767,26,-1,-1
53781,26,-1,-1
53803,26,-1,-1
53804,26,-1,-1
53850,26,-1,-1
53856,26,-1,-1
53861,26,-1,-1
53863,26,-1,-1
53881,26,-1,-1
53887,26,23,10
53891,26,13,4
53914,26,13,-1
53923,26,-1,-1
53931,26,-1,-1
53936,26,-1,-1
53937,26,-1,-1
53953,26,-1,-1
53962,26,-1,-1
53969,26,-1,-1
53975,26,-1,-1
53977,26,-1,-1
53980,26,-1,-1
53984,26,-1,-1
54002,26,-1,-1
54006,26,-1,-1
54021,26,13,-1
54024,26,-1,-1
54050,26,-1,-1
54058,26,-1,-1
54065,26,-1,-1
54068,26,-1,-1
54079,26,-1,-1
54087,26,-1,-1
54089,26,-1,-1
54097,26,-1,-1
54117,26,-1,-1
54118,26,-1,-1
54119,26,-1,-1
54123,26,-1,-1
54158,26,-1,-1
54160,26,-1,-1
54166,26,-1,-1
54184,26,-1,-1
54186,26,-1,-1
54239,26,-1,-1
54249,26,-1,-1
54265,26,-1,-1
54273,26,-1,-1
54291,26,-1,-1
54307,26,-1,-1
54340,26,-1,-1
54345,26,-1,-1
54346,26,-1,-1
54348,26,-1,-1
54361,26,-1,-1
54364,26,-1,-1
54367,26,15,-1
54370,26,11,10
54377,26,-1,-1
54381,26,-1,-1
54409,26,-1,-1
54414,26,-1,-1
54433,26,-1,-1
54437,26,-1,-1
54448,26,-1,-1
54449,26,-1,-1
54451,26,22,-1
54456,26,-1,-1
54494,26,-1,-1
54499,26,-1,-1
54515,26,13,-1
54527,26,-1,-1
54534,26,-1,-1
54566,26,-1,-1
54579,26,-1,-1
54598,26,-1,-1
54613,26,-1,-1
54615,26,-1,-1
54620,26,-1,-1
54626,26,-1,-1
54635,26,-1,-1
54640,26,-1,-1
54650,26,-1,-1
54677,26,-1,-1
54691,26,-1,-1
54692,26,-1,-1
54703,26,-1,-1
54712,26,-1,-1
54720,26,13,7
54724,26,-1,-1
54725,26,13,-1
54730,26,-1,-1
54761,26,-1,-1
54785,26,-1,-1
54794,26,-1,-1
54801,26,-1,-1
54802,26,-1,-1
54811,26,-1,-1
54822,26,-1,-1
54832,26,-1,-1
54839,26,-1,-1
54847,26,-1,-1
54878,26,-1,-1
54898,26,-1,-1
54899,26,13,-1
54922,26,-1,-1
54939,26,-1,-1
54942,26,-1,-1
54989,26,16,21
54994,26,-1,-1
55007,26,-1,-1
55014,26,22,13
55023,26,-1,-1
55028,26,16,23
55030,26,-1,-1
55035,26,-1,-1
55078,26,-1,-1
55082,26,-1,-1
55083,26,-1,-1
55086,26,-1,-1
55140,26,-1,-1
55157,26,-1,-1
55159,26,-1,-1
55161,26,-1,-1
55197,26,-1,-1
55213,26,-1,-1
55221,26,-1,-1
55228,26,-1,-1
55233,26,-1,-1
55267,26,-1,-1
55269,26,15,-1
55270,26,-1,-1
55272,26,-1,-1
55278,26,-1,-1
55282,26,-1,-1
55284,26,-1,-1
55285,26,-1,-1
55286,26,-1,-1
55302,26,-1,-1
55303,26,-1,-1
55314,26,-1,-1
55328,26,-1,-1
55331,26,-1,-1
55338,26,-1,-1
55350,26,-1,-1
55356,26,-1,-1
55362,26,-1,-1
55371,26,15,-1
55376,26,-1,-1
55381,26,-1,-1
55394,26,-1,-1
55404,26,-1,-1
55411,26,-1,-1
55422,26,-1,-1
55436,26,-1,-1
55440,26,-1,-1
55442,26,-1,-1
55450,26,-1,-1
55458,26,-1,-1
55501,26,-1,-1
55502,26,-1,-1
55522,26,-1,-1
55528,26,-1,-1
55535,26,-1,-1
55584,26,-1,-1
55590,26,-1,-1
55595,26,-1,-1
55601,26,-1,-1
55615,26,-1,-1
55621,26,-1,-1
55631,26,-1,-1
55642,26,-1,-1
55652,26,13,7
55674,26,-1,-1
55683,26,-1,-1
55708,26,10,15
55712,26,-1,-1
55731,26,-1,-1
55746,26,-1,-1
55765,26,-1,-1
55775,26,-1,-1
55779,26,-1,-1
55829,26,-1,-1
55830,26,-1,-1
55842,26,-1,-1
55843,26,-1,-1
55846,26,-1,-1
55847,26,-1,-1
55851,26,-1,-1
55853,26,-1,-1
55855,26,18,20
55856,26,-1,-1
55860,26,-1,-1
55862,26,-1,-1
55889,26,-1,-1
55899,26,-1,-1
55932,26,-1,-1
55946,26,-1,-1
55948,26,-1,-1
55961,26,-1,-1
55969,26,-1,-1
55979,26,-1,-1
55985,26,10,-1
55994,26,13,22
56001,26,-1,-1
56009,26,-1,-1
56014,26,-1,-1
56023,26,-1,-1
56032,26,-1,-1
56035,26,-1,-1
56042,26,-1,-1
56066,26,-1,-1
56077,26,-1,-1
56080,26,-1,-1
56093,26,-1,-1
56096,26,-1,-1
56099,26,-1,-1
56103,26,-1,-1
56115,26,-1,-1
56118,26,-1,-1
56124,26,-1,-1
56135,26,-1,-1
56138,26,-1,-1
56145,26,-1,-1
56171,26,-1,-1
56172,26,-1,-1
56216,26,-1,-1
56217,26,-1,-1
56227,26,14,-1
56241,26,-1,-1
56244,26,-1,-1
56262,26,-1,-1
56270,26,23,-1
56274,26,-1,-1
56277,26,-1,-1
56279,26,-1,-1
56296,26,-1,-1
56309,26,-1,-1
56310,26,-1,-1
56312,26,-1,-1
56335,26,-1,-1
56341,26,-1,-1
56370,26,-1,-1
56377,26,-1,-1
56382,26,-1,-1
56397,26,-1,-1
56398,26,-1,-1
56404,26,-1,-1
56405,26,-1,-1
56408,26,5,-1
56412,26,-1,-1
56416,26,-1,-1
56435,26,-1,-1
56452,26,-1,-1
56463,26,-1,-1
56472,26,-1,-1
56473,26,-1,-1
56480,26,-1,-1
56506,26,-1,-1
56523,26,15,-1
56535,26,23,-1
56551,26,-1,-1
56562,26,10,11
56575,26,-1,-1
56579,26,-1,-1
56583,26,-1,-1
56592,26,-1,-1
56597,26,-1,-1
56619,26,-1,-1
56642,26,-1,-1
56648,26,-1,-1
56656,26,-1,-1
56658,26,-1,-1
56668,26,-1,-1
56680,26,-1,-1
56686,26,-1,-1
56689,26,-1,-1
56691,26,-1,-1
56711,26,-1,-1
56714,26,23,24
56715,26,-1,-1
56737,26,-1,-1
56740,26,-1,-1
56767,13,26,-1
56780,26,-1,-1
56798,26,-1,-1
56808,26,-1,-1
56826,26,-1,-1
56828,26,-1,-1
56834,26,-1,-1
56838,26,-1,-1
56841,26,-1,-1
56847,26,-1,-1
56850,26,-1,-1
56875,26,-1,-1
56885,26,-1,-1
56887,26,-1,-1
56889,26,-1,-1
56900,26,-1,-1
56927,26,-1,-1
56942,26,-1,-1
56966,26,-1,-1
56975,26,-1,-1
56985,26,-1,-1
56987,26,-1,-1
56996,26,13,-1
57002,26,-1,-1
57007,26,-1,-1
57008,26,-1,-1
57027,26,13,-1
57041,26,-1,-1
57055,26,-1,-1
57056,26,-1,-1
57058,26,-1,-1
57076,26,-1,-1
57083,26,13,-1
57087,26,-1,-1
57101,26,-1,-1
57127,26,-1,-1
57132,26,-1,-1
57134,26,-1,-1
57149,26,-1,-1
57158,26,-1,-1
57161,26,-1,-1
57163,26,-1,-1
57177,26,-1,-1
57213,26,-1,-1
57241,26,10,23
57250,26,-1,-1
57262,26,4,-1
57264,26,-1,-1
57296,26,-1,-1
57301,26,16,-1
57313,26,-1,-1
57334,26,-1,-1
57335,26,-1,-1
57336,26,-1,-1
57337,26,-1,-1
57345,26,-1,-1
57348,26,-1,-1
57353,26,-1,-1
57355,26,-1,-1
57375,26,-1,-1
57377,26,-1,-1
57386,26,-1,-1
57391,26,-1,-1
57393,26,-1,-1
57425,26,-1,-1
57433,26,-1,-1
57435,26,-1,-1
57465,26,23,-1
57497,26,-1,-1
57498,26,13,12
57502,26,-1,-1
57512,26,-1,-1
57518,26,-1,-1
57526,26,-1,-1
57537,26,-1,-1
57544,26,-1,-1
57552,26,-1,-1
57561,26,-1,-1
57572,26,-1,-1
57577,26,20,16
57591,26,22,16
57599,26,-1,-1
57615,26,-1,-1
57641,26,-1,-1
57642,26,-1,-1
57645,26,-1,-1
57654,26,-1,-1
57656,26,-1,-1
57674,26,23,10
57678,26,19,-1
57685,26,-1,-1
57686,26,-1,-1
57697,26,10,-1
57698,26,-1,-1
57702,26,-1,-1
57705,26,-1,-1
57739,26,23,-1
57749,26,-1,-1
57766,26,11,10
57782,26,-1,-1
57783,26,-1,-1
57790,26,-1,-1
57799,26,-1,-1
57835,26,-1,-1
57837,26,-1,-1
57854,26,-1,-1
57865,26,-1,-1
57867,26,-1,-1
57892,26,-1,-1
57912,26,-1,-1
57934,26,-1,-1
57935,26,-1,-1
57952,26,-1,-1
57955,26,-1,-1
57960,26,-1,-1
57977,26,-1,-1
57989,26,-1,-1
57992,26,-1,-1
58002,26,-1,-1
58004,26,-1,-1
58008,26,-1,-1
58011,26,-1,-1
58026,26,-1,-1
58034,26,-1,-1
58054,26,-1,-1
58064,26,-1,-1
58092,26,-1,-1
58100,26,-1,-1
58106,26,-1,-1
58107,26,-1,-1
58137,26,-1,-1
58147,26,-1,-1
58148,26,-1,-1
58150,26,-1,-1
58153,26,14,-1
58163,26,-1,-1
58164,26,-1,-1
58169,26,-1,-1
58176,26,-1,-1
58178,26,-1,-1
58192,26,-1,-1
58204,26,-1,-1
58213,26,-1,-1
58218,26,-1,-1
58223,26,-1,-1
58237,26,16,-1
58247,26,-1,-1
58250,26,-1,-1
58252,26,-1,-1
58254,26,-1,-1
58262,26,-1,-1
58263,26,-1,-1
58269,26,13,-1
58271,26,13,-1
58310,26,16,-1
58335,26,-1,-1
58346,26,-1,-1
58352,26,15,-1
58364,26,-1,-1
58368,26,-1,-1
58369,26,-1,-1
58393,26,-1,-1
58410,26,-1,-1
58411,26,-1,-1
58424,26,-1,-1
58428,26,-1,-1
58430,26,-1,-1
58453,26,-1,-1
58455,26,-1,-1
58461,26,-1,-1
58468,26,-1,-1
58479,26,13,12
58488,26,-1,-1
58511,26,-1,-1
58514,26,23,10
58521,26,-1,-1
58523,26,-1,-1
58524,26,-1,-1
58538,26,-1,-1
58553,26,-1,-1
58555,26,-1,-1
58578,26,-1,-1
58586,26,-1,-1
58588,26,-1,-1
58596,26,-1,-1
58603,26,-1,-1
58612,26,-1,-1
58615,26,-1,-1
58655,26,-1,-1
58664,26,-1,-1
58682,26,-1,-1
58683,26,-1,-1
58691,26,-1,-1
58694,26,-1,-1
58695,26,16,21
58704,26,-1,-1
58708,26,-1,-1
58716,26,-1,-1
58718,26,-1,-1
58719,26,-1,-1
58737,26,-1,-1
58746,26,-1,-1
58756,26,-1,-1
58778,26,-1,-1
58785,26,-1,-1
58791,26,-1,-1
58798,26,-1,-1
58830,26,13,9
58835,26,-1,-1
58840,26,-1,-1
58842,26,-1,-1
58847,26,-1,-1
58852,26,-1,-1
58860,26,-1,-1
58868,26,-1,-1
58872,26,7,-1
58876,26,-1,-1
58917,26,-1,-1
58923,26,-1,-1
58932,26,-1,-1
58958,26,-1,-1
58960,26,-1,-1
58964,26,-1,-1
58977,26,-1,-1
58989,26,-1,-1
58994,26,-1,-1
59051,26,-1,-1
59063,26,-1,-1
59070,26,-1,-1
59079,26,-1,-1
59087,26,-1,-1
59089,26,23,-1
59096,26,-1,-1
59116,26,-1,-1
59124,26,-1,-1
59134,26,-1,-1
59137,26,16,22
59153,26,-1,-1
59163,26,-1,-1
59169,26,-1,-1
59171,26,-1,-1
59206,26,-1,-1
59207,26,-1,-1
59222,26,-1,-1
59232,26,-1,-1
59283,26,-1,-1
59299,26,-1,-1
59301,26,13,-1
59303,26,-1,-1
59325,26,2,-1
59327,26,-1,-1
59334,26,-1,-1
59347,26,-1,-1
59363,26,-1,-1
59377,26,-1,-1
59396,26,-1,-1
59409,26,-1,-1
59410,26,-1,-1
59420,26,-1,-1
59422,26,-1,-1
59435,26,-1,-1
59439,26,-1,-1
59442,26,-1,-1
59453,26,1,16
59454,26,-1,-1
59455,26,-1,-1
59469,26,-1,-1
59508,26,-1,-1
59512,26,-1,-1
59521,26,-1,-1
59522,26,-1,-1
59526,26,-1,-1
59528,26,-1,-1
59538,26,-1,-1
59545,26,-1,-1
59549,26,-1,-1
59572,26,-1,-1
59576,26,-1,-1
59577,26,-1,-1
59593,26,-1,-1
59595,26,-1,-1
59597,26,-1,-1
59598,26,-1,-1
59601,26,-1,-1
59608,26,-1,-1
59617,26,-1,-1
59626,26,-1,-1
59627,26,-1,-1
59642,26,13,-1
59668,26,-1,-1
59675,26,-1,-1
59679,26,23,-1
59690,26,-1,-1
59696,26,-1,-1
59702,26,-1,-1
59710,26,-1,-1
59715,26,-1,-1
59716,26,-1,-1
59760,26,-1,-1
59778,26,-1,-1
59798,26,-1,-1
59804,26,13,-1
59822,26,-1,-1
59828,26,-1,-1
59840,26,-1,-1
59841,26,-1,-1
59877,26,-1,-1
59885,26,-1,-1
59926,26,-1,-1
59933,26,-1,-1
59934,26,-1,-1
59945,26,-1,-1
59948,26,-1,-1
59963,26,-1,-1
59966,26,-1,-1
59968,26,-1,-1
59974,26,-1,-1
59985,26,-1,-1
59993,26,-1,-1
60005,26,-1,-1
60013,26,13,-1
60026,26,23,-1
60038,26,-1,-1
60040,26,-1,-1
60062,26,-1,-1
60071,26,-1,-1
60077,26,-1,-1
60078,26,-1,-1
60081,26,5,-1
60084,26,-1,-1
60095,26,-1,-1
60107,26,-1,-1
60114,26,23,-1
60148,26,-1,-1
60155,26,-1,-1
60162,26,-1,-1
60174,26,-1,-1
60177,26,-1,-1
60185,26,13,-1
60192,26,-1,-1
60198,26,-1,-1
60201,26,-1,-1
60223,26,13,-1
60229,26,-1,-1
60239,26,-1,-1
60247,26,-1,-1
60265,26,-1,-1
60273,26,-1,-1
60281,26,-1,-1
60282,26,-1,-1
60305,26,16,-1
60336,26,-1,-1
60346,26,-1,-1
60350,26,-1,-1
60351,26,-1,-1
60355,26,-1,-1
60380,26,-1,-1
60385,26,-1,-1
60390,26,-1,-1
60400,26,-1,-1
60403,26,-1,-1
60414,26,-1,-1
60422,26,-1,-1
60423,26,-1,-1
60472,26,-1,-1
60515,26,-1,-1
60537,26,-1,-1
60541,26,-1,-1
60543,26,-1,-1
60577,26,-1,-1
60579,26,-1,-1
60588,26,-1,-1
60603,26,-1,-1
60607,26,-1,-1
60624,26,-1,-1
60625,26,-1,-1
60648,26,-1,-1
60652,26,-1,-1
60669,26,-1,-1
60671,26,-1,-1
60673,26,-1,-1
60684,26,-1,-1
60686,26,23,-1
60697,26,22,-1
60718,26,-1,-1
60729,26,-1,-1
60739,26,-1,-1
60778,26,-1,-1
60785,26,-1,-1
60786,26,-1,-1
60797,26,-1,-1
60798,26,-1,-1
60811,26,-1,-1
60854,26,-1,-1
60864,26,-1,-1
60867,26,-1,-1
60870,26,-1,-1
60884,26,-1,-1
60885,26,-1,-1
60886,26,-1,-1
60898,26,-1,-1
60934,26,-1,-1
60939,26,-1,-1
60950,26,-1,-1
60952,26,-1,-1
60959,26,-1,-1
60967,26,-1,-1
61007,26,-1,-1
61017,26,21,-1
61024,26,-1,-1
61025,26,-1,-1
61034,26,-1,-1
61037,26,16,23
61039,26,-1,-1
61056,26,-1,-1
61060,26,-1,-1
61066,26,-1,-1
61072,26,-1,-1
61076,26,-1,-1
61081,26,-1,-1
61087,26,-1,-1
61093,26,-1,-1
61107,26,-1,-1
61110,26,-1,-1
61123,26,-1,-1
61128,26,-1,-1
61129,26,-1,-1
61161,26,-1,-1
61168,26,16,-1
61169,26,-1,-1
61181,26,-1,-1
61184,26,20,-1
61198,26,-1,-1
61207,26,-1,-1
61213,26,-1,-1
61215,26,-1,-1
61216,26,-1,-1
61217,26,-1,-1
61253,26,-1,-1
61256,26,23,-1
61258,26,-1,-1
61266,26,-1,-1
61270,26,-1,-1
61271,26,-1,-1
61288,26,-1,-1
61291,26,-1,-1
61296,26,-1,-1
61297,26,-1,-1
61312,26,-1,-1
61334,26,-1,-1
61337,26,-1,-1
61388,26,-1,-1
61389,26,-1,-1
61390,26,-1,-1
61400,26,-1,-1
61405,26,-1,-1
61406,26,-1,-1
61420,26,-1,-1
61463,26,-1,-1
61478,26,-1,-1
61482,26,-1,-1
61495,26,-1,-1
61497,26,-1,-1
61503,26,-1,-1
61514,26,-1,-1
61519,26,16,-1
61538,26,-1,-1
61539,26,16,-1
61543,26,-1,-1
61546,26,-1,-1
61548,26,-1,-1
61557,26,-1,-1
61566,26,-1,-1
61580,26,-1,-1
61582,26,-1,-1
61585,26,-1,-1
61610,26,-1,-1
61627,26,-1,-1
61634,26,-1,-1
61639,26,-1,-1
61647,26,-1,-1
61674,26,-1,-1
61677,26,13,9
61678,26,-1,-1
61689,26,-1,-1
61707,26,-1,-1
61721,26,-1,-1
61733,26,-1,-1
61743,26,-1,-1
61753,26,-1,-1
61765,26,-1,-1
61767,26,-1,-1
61768,26,-1,-1
61772,26,-1,-1
61785,26,-1,-1
61794,26,-1,-1
61797,26,-1,-1
61800,26,-1,-1
61801,26,-1,-1
61803,26,-1,-1
61817,26,-1,-1
61839,26,16,21
61840,26,-1,-1
61855,26,-1,-1
61856,26,-1,-1
61863,26,-1,-1
61866,26,-1,-1
61867,26,-1,-1
61873,26,-1,-1
61883,26,-1,-1
61885,26,-1,-1
61897,26,13,-1
61914,26,-1,-1
61918,26,-1,-1
61958,26,-1,-1
61961,26,-1,-1
61965,26,-1,-1
61967,26,-1,-1
61968,26,-1,-1
61973,26,10,11
61978,26,-1,-1
61988,26,-1,-1
61995,26,-1,-1
61998,26,-1,-1
62000,26,-1,-1
62015,26,-1,-1
62025,26,-1,-1
62040,26,-1,-1
62053,26,-1,-1
62058,26,-1,-1
62092,26,-1,-1
62103,26,-1,-1
62107,26,-1,-1
62114,26,-1,-1
62122,26,-1,-1
62128,26,-1,-1
62134,26,-1,-1
62159,26,-1,-1
62162,26,-1,-1
62172,26,-1,-1
62214,26,-1,-1
62217,26,-1,-1
62230,26,-1,-1
62243,26,-1,-1
62262,26,-1,-1
62271,26,-1,-1
62274,26,-1,-1
62277,26,-1,-1
62285,26,-1,-1
62287,26,-1,-1
62295,26,-1,-1
62311,26,-1,-1
62323,26,-1,-1
62333,26,-1,-1
62344,26,-1,-1
62357,26,-1,-1
62365,26,-1,-1
62369,26,-1,-1
62380,26,-1,-1
62388,26,-1,-1
62406,26,-1,-1
62425,26,-1,-1
62447,26,-1,-1
62458,26,-1,-1
62467,26,-1,-1
62471,26,-1,-1
62476,26,-1,-1
62485,26,-1,-1
62498,26,-1,-1
62501,26,-1,-1
62507,26,-1,-1
62511,26,-1,-1
62512,26,-1,-1
62564,26,-1,-1
62575,26,-1,-1
62577,26,-1,-1
62578,26,-1,-1
62580,26,-1,-1
62585,26,-1,-1
62591,26,-1,-1
62592,26,-1,-1
62597,26,-1,-1
62619,26,-1,-1
62620,26,-1,-1
62624,26,20,-1
62627,26,10,-1
62675,26,-1,-1
62693,26,16,21
62709,26,13,-1
62714,26,-1,-1
62721,26,-1,-1
62736,26,-1,-1
62737,26,-1,-1
62769,26,-1,-1
62800,26,-1,-1
62806,26,-1,-1
62813,26,-1,-1
62853,26,-1,-1
62855,26,-1,-1
62875,26,-1,-1
62883,26,-1,-1
62889,26,-1,-1
62907,26,-1,-1
62914,26,-1,-1
62922,26,-1,-1
62923,26,-1,-1
62932,26,-1,-1
62936,26,-1,-1
62937,26,-1,-1
62947,26,10,-1
62966,26,-1,-1
62971,26,5,-1
62978,26,-1,-1
63013,26,-1,-1
63027,26,-1,-1
63040,26,-1,-1
63046,26,-1,-1
63047,26,-1,-1
63055,26,-1,-1
63065,26,-1,-1
63074,26,-1,-1
63075,26,-1,-1
63085,26,-1,-1
63099,26,-1,-1
63107,26,-1,-1
63113,26,-1,-1
63122,26,-1,-1
63124,26,23,-1
63129,26,-1,-1
63130,26,-1,-1
63131,26,-1,-1
63134,26,-1,-1
63141,26,-1,-1
63171,26,-1,-1
63185,26,-1,-1
63194,26,-1,-1
63195,26,-1,-1
63204,26,-1,-1
63209,26,-1,-1
63222,26,-1,-1
63226,26,22,16
63240,26,-1,-1
63245,26,-1,-1
63267,26,-1,-1
63271,26,-1,-1
63296,26,-1,-1
63298,26,-1,-1
63313,26,-1,-1
63336,26,-1,-1
63338,26,-1,-1
63345,26,13,7
63347,26,-1,-1
63349,26,-1,-1
